technology_id,technology,year,technology_description,main_output_name,main_output_unit,capacity_unit,investment_per_unit_of_capacity_new_amount,investment_per_unit_of_capacity_new_unit,investment_per_unit_of_capacity_new_lower_limit,investment_per_unit_of_capacity_new_upper_limit,investment_per_unit_of_capacity_new_source,investment_per_unit_of_capacity_new_comment,investment_per_unit_of_capacity_refurbishment_amount,investment_per_unit_of_capacity_refurbishment_unit,investment_per_unit_of_capacity_refurbishment_lower_limit,investment_per_unit_of_capacity_refurbishment_upper_limit,investment_per_unit_of_capacity_refurbishment_source,investment_per_unit_of_capacity_refurbishment_comment,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount,annual_operating_and_maintenance_costs_per_unit_of_capacity_unit,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount_lower_limit,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount_upper_limit,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount_source,annual_operating_and_maintenance_costs_per_unit_of_capacity_amount_comment,technical_lifetime_amount,technical_lifetime_unit,technical_lifetime_lower_limit,technical_lifetime_upper_limit,technical_lifetime_source,technical_lifetime_comment,name_of_input_1,input_1_amount,input_1_unit,input_1_lower_limit,input_1_upper_limit,input_1_source,input_1_comment,name_of_input_2,input_2_amount,input_2_unit,input_2_lower_limit,input_2_upper_limit,input_2_source,input_2_comment,name_of_input_3,input_3_amount,input_3_unit,input_3_lower_limit,input_3_upper_limit,input_3_source,input_3_comment,name_of_input_4,input_4_amount,input_4_unit,input_4_lower_limit,input_4_upper_limit,input_4_source,input_4_comment,name_of_input_5,input_5_amount,input_5_unit,input_5_lower_limit,input_5_upper_limit,input_5_source,input_5_comment,name_of_input_6,input_6_amount,input_6_unit,input_6_lower_limit,input_6_upper_limit,input_6_source,input_6_comment,name_of_input_7,input_7_amount,input_7_unit,input_7_lower_limit,input_7_upper_limit,input_7_source,input_7_comment,name_of_input_8,input_8_amount,input_8_unit,input_8_lower_limit,input_8_upper_limit,input_8_source,input_8_comment,name_of_input_9,input_9_amount,input_9_unit,input_9_lower_limit,input_9_upper_limit,input_9_source,input_9_comment,name_of_input_10,input_10_amount,input_10_unit,input_10_lower_limit,input_10_upper_limit,input_10_source,input_10_comment,name_of_input_11,input_11_amount,input_11_unit,input_11_lower_limit,input_11_upper_limit,input_11_source,input_11_comment,name_of_input_12,input_12_amount,input_12_unit,input_12_lower_limit,input_12_upper_limit,input_12_source,input_12_comment,name_of_output_1,output_1_amount,output_1_unit,output_1_lower_limit,output_1_upper_limit,output_1_source,output_1_comment,name_of_output_2,output_2_amount,output_2_unit,output_2_lower_limit,output_2_upper_limit,output_2_source,output_2_comment,name_of_output_3,output_3_amount,output_3_unit,output_3_lower_limit,output_3_upper_limit,output_3_source,output_3_comment,name_of_output_4,output_4_amount,output_4_unit,output_4_lower_limit,output_4_upper_limit,output_4_source,output_4_comment,name_of_output_5,output_5_amount,output_5_unit,output_5_lower_limit,output_5_upper_limit,output_5_source,output_5_comment,name_of_output_6,output_6_amount,output_6_unit,output_6_lower_limit,output_6_upper_limit,output_6_source,output_6_comment,name_of_output_7,output_7_amount,output_7_unit,output_7_lower_limit,output_7_upper_limit,output_7_source,output_7_comment,name_of_output_8,output_8_amount,output_8_unit,output_8_lower_limit,output_8_upper_limit,output_8_source,output_8_comment,name_of_output_9,output_9_amount,output_9_unit,output_9_lower_limit,output_9_upper_limit,output_9_source,output_9_comment,name_of_output_10,output_10_amount,output_10_unit,output_10_lower_limit,output_10_upper_limit,output_10_source,output_10_comment,name_of_output_11,output_11_amount,output_11_unit,output_11_lower_limit,output_11_upper_limit,output_11_source,output_11_comment,name_of_output_12,output_12_amount,output_12_unit,output_12_lower_limit,output_12_upper_limit,output_12_source,output_12_comment,co2_emissions_amount,co2_emissions_unit,co2_emissions_lower_limit,co2_emissions_upper_limit,co2_emissions_source,co2_emissions_comment,ch4_emissions_amount,ch4_emissions_unit,ch4_emissions_lower_limit,ch4_emissions_upper_limit,ch4_emissions_source,ch4_emissions_comment,n2o_emissions_amount,n2o_emissions_unit,n2o_emissions_lower_limit,n2o_emissions_upper_limit,n2o_emissions_source,n2o_emissions_comment,f_gases_emissions_amount,f_gases_emissions_unit,f_gases_emissions_lower_limit,f_gases_emissions_upper_limit,f_gases_emissions_source,f_gases_emissions_comment,trl_value,trl_source,trl_comment,main_output_id,input_1_id,input_2_id,input_3_id,input_4_id,input_5_id,input_6_id,input_7_id,input_8_id,input_9_id,input_10_id,input_11_id,input_12_id,output_1_id,output_2_id,output_3_id,output_4_id,output_5_id,output_6_id,output_7_id,output_8_id,output_9_id,output_10_id,output_11_id,output_12_id
TC0041,EAF (iron plate-based),2017,Production of crude steel,crude steel,Mt,Mt-crude steel/yr,0,0,0,0,0,No investment costs were found in the literature for the electric arc furnace technology.,0,0,0,0,0,0,0,0,0,0,0,0,20,yr,0,0,"Tim Peeters (2013) HIsarna, a Revolution in Steelmaking",0,Iron plate,1.06,Mt,0,0,European Commission (2016) Iron production by electrochemical reduction of its oxide for high CO2 mitigation,0,coal,0.784,PJ,0,0,European Commission (2016) Iron production by electrochemical reduction of its oxide for high CO2 mitigation,0,natural gas,0.465,PJ,0,0,European Commission (2016) Iron production by electrochemical reduction of its oxide for high CO2 mitigation,0,oxygen (gas),59.7,kt,0,0,European Commission (2016) Iron production by electrochemical reduction of its oxide for high CO2 mitigation,"4.5e7 Nm3, 1.326 kg/Nm3",iron ore,0.0049,Mt,0,0,European Commission (2016) Iron production by electrochemical reduction of its oxide for high CO2 mitigation,0,electricity,1.8,PJ,0,0,European Commission (2016) Iron production by electrochemical reduction of its oxide for high CO2 mitigation,0,calcium carbonate,0.00294,Mt,0,0,European Commission (2016) Iron production by electrochemical reduction of its oxide for high CO2 mitigation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,crude steel,1,Mt,0,0,Verified by Tata Steel,0,slag,0.0999,Mt,0,0,EIPPCB (2013) Best Available Techniques (BAT) Reference Document for Iron and Steel Production - average value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101,Mt,0,0,"Keys, A., Van Hout M. and Daniëls B. (2019), Decarbonisation options for the Dutch steel industry, PBL and TNO Energy Transition.",Emission factors + carbon content of materials (example calculation in reference),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,CD0169,CD0353,CD0029,CD0026,CD0048,CD0161,CD0030,CD0036,0,0,0,0,0,CD0169,CD0165,0,0,0,0,0,0,0,0,0,0
TC0042,ULCOLYSIS cell,2050,Production of crude steel,crude steel,Mt,Mt-crude steel/yr,695,MEUR2017,517,873, Iron production by electrochemical reduction of its oxide for high CO2 mitigation (2016),Range assumptions in MIDDEN report - assumed to include all processes to produce HRC. The cost in Mt-HRC is converted linearally to Mt-pig iron by 1 ton-HRC = 0.93 ton-pig iron.,0,0,0,0,0,0,20.9,MEUR2017,0,0,0,3% of CAPEX assumed,15,yr,0,0,Assumption,0,iron ore,1.48,Mt,0,0,European Commission (2016) Iron production by electrochemical reduction of its oxide for high CO2 mitigation,0,electricity,14.2,PJ,0,0,European Commission (2016) Iron production by electrochemical reduction of its oxide for high CO2 mitigation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,crude steel,1,Mt,0,0,Verified by Tata Steel,0,slag,0.0529,Mt,0,0,EIPPCB (2013) Best Available Techniques (BAT) Reference Document for Iron and Steel Production - average value,0,oxygen (gas),399,kt,0,0,EIPPCB (2013) Best Available Techniques (BAT) Reference Document for Iron and Steel Production - average value,"3.e8 Nm3, 1.326 kg/Nm3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mt,0,0,"Keys, A., Van Hout M. and Daniëls B. (2019), Decarbonisation options for the Dutch steel industry, PBL and TNO Energy Transition.",Emission factors + carbon content of materials (example calculation in reference),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Estimated,0,CD0169,CD0161,CD0030,0,0,0,0,0,0,0,0,0,0,CD0169,CD0165,CD0048,0,0,0,0,0,0,0,0,0
TC0043,EDC gas-liquid contact column,2018,"Direct chlorination production unit that converts ethylene and chlorine in liquid EDC. The site applies the Low-Temperature (LT) variation, which operates below the boiling point of EDC. ",EDC_DC,kt,kt EDC_DC/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,steam (medium pressure - 10-19 bar),260,GJ,0,0,"Semeijn V.P. and Schure K.M. (2019), Decarbonisation options for the Dutch PVC industry, PBL and TNO Energy Transition.",0,electricity,110,GJ,0,0,Energy Flow Analysis in Semeijn and Schure (2019),0,ethylene,0.28,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),0,hydrogen chloride,0.72,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDC_DC,1,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),EDC_DC contains by weight 1% impurities. ,water (30-60C),2200,GJ,0,0,Energy Flow Analysis in Semeijn and Schure (2019),Direct chlorination reaction is exothermic (-218 kJ/mol).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,CD0147,CD0142,CD0030,CD0075,CD0001,0,0,0,0,0,0,0,0,CD0147,CD0013,0,0,0,0,0,0,0,0,0,0
TC0044,EDC fluid-bed reactor,2018,"Oxychlorination production unit that converts ethylene, oxygen (gas) and hydrogen chloride in a gaseous mix of EDC and water",EDC_oxy,kt,kt EDC_oxy/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,steam (medium pressure - 10-19 bar),190,GJ,0,0,"Semeijn V.P. and Schure K.M. (2019), Decarbonisation options for the Dutch PVC industry, PBL and TNO Energy Transition.",Constant for all HCl_external levels. ,electricity,220,GJ,0,0,Energy Flow Analysis in Semeijn and Schure (2019),Constant for all HCl_external levels. ,ethylene,0.24,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),Constant for all HCl_external levels. ,oxygen (gas),0.14,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),Constant for all HCl_external levels. ,hydrogen chloride,0.624,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),"Constant for all HCl_external levels. It is the sum of HCl_recycle and HCl_external. In absolute terms HCl_recycle is constant, HCl_external can vary. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDC_oxy,1,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),"EDC_oxy contains 84% EDC, 15% H2O, impurities (LE/HE) 1%. Constant for all HCl_external levels.",steam (medium pressure - 10-19 bar),2010,GJ,0,0,Energy Flow Analysis in Semeijn and Schure (2019),Constant for all HCl_external levels. Oxychlorination reaction is exothermic (-238 kJ/mol).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,CD0148,CD0142,CD0030,CD0075,CD0048,CD0001,0,0,0,0,0,0,0,CD0148,CD0142,0,0,0,0,0,0,0,0,0,0
TC0045,Distillation EDC purification,2018,"Distillation columns that separate water, light ends and heavy ends from the EDC. Both columns are treated as a single block here. ",EDC_pure,kt,kt EDC_pure/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,steam (medium pressure - 10-19 bar),190,GJ,0,0,"Semeijn V.P. and Schure K.M. (2019), Decarbonisation options for the Dutch PVC industry, PBL and TNO Energy Transition.",Constant for all HCl_external levels. ,EDC_DC,0.19,kt,0.14,0.25,Mass Flow Analysis in Semeijn and Schure (2019),"Lower limit is for HCl import minimum, upper limit for HCl import maximum, the value in E47 is for HCl import median. ",EDC_oxy,0.34,kt,0.29,0.4,Mass Flow Analysis in Semeijn and Schure (2019),HCl_external MINIMUM: 80 kt/yr,EDC_recycle,0.5,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),Constant for all HCl_external levels. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDC_pure,1,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),Constant for all HCl_external levels. ,water,0.06,kt,0.05,0.07,Mass Flow Analysis in Semeijn and Schure (2019),"Lower limit is for HCl import minimum, upper limit for HCl import maximum, assumed value is for HCl import median. ",EDC impurities,0.005,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),Includes light ends (LE) and heavy ends (HE). HCl_external MINIMUM: 80 kt/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,CD0145,CD0142,CD0147,CD0148,CD0149,0,0,0,0,0,0,0,0,CD0145,CD0010,CD0146,0,0,0,0,0,0,0,0,0
TC0046,Gas-fired furnace for EDC cracking,2018,Thermal cracking furnaces that cracks EDC in VCM. Natural gas is burned to supply the heat of reaction and to bring the reactants to the required reaction temperature of 500ᵒC. The conversion efficiency of EDC to VCM is 55%. ,EDC cracking gas,kt,MWth,1.2,MEUR2017,0,0,0,"Assumption 10 MW furnace cost is approx 15 MEUR, scaled up to 20 MW furnace with scaling factor 0.67, per MW",0,0,0,0,0,0,0.024,MEUR2017,0,0,0,2% of CAPEX assumed,0,0,0,0,0,0,natural gas,31500,GJ,0,0,"Semeijn V.P. and Schure K.M. (2019), Decarbonisation options for the Dutch PVC industry, PBL and TNO Energy Transition.",0,EDC_pure,43.2,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),0,steam (high pressure - 20-30 bar),2590,GJ,0,0,Energy Flow Analysis in Semeijn and Schure (2019),0,electricity,5620,GJ,0,0,Energy Flow Analysis in Semeijn and Schure (2019),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDC cracking gas,43.2,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),"The EDC cracking gas contains by weight% 32% VCM, 52% EDC, 16% HCl.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,kt,0,0,0,Calculated using 56.6 kg/GJ natural gas.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,CD0352,CD0026,CD0145,CD0143,CD0030,0,0,0,0,0,0,0,0,CD0352,0,0,0,0,0,0,0,0,0,0,0
TC0047,Distillation VCM purification,2018,Distillation columns that separate HCl and EDC from VCM. Both colums are treated in a single block here. ,VCM,kt,kt VCM/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,steam (medium pressure - 10-19 bar),850,GJ,0,0,"Semeijn V.P. and Schure K.M. (2019), Decarbonisation options for the Dutch PVC industry, PBL and TNO Energy Transition.",0,EDC cracking gas,3.08,kt,0,0,Energy Flow Analysis in Semeijn and Schure (2019),"The VCM cracking gas contains by weight% 32% VCM, 52% EDC, 16% HCl.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VCM,1,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),0,EDC_recycle,1.61,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),EDC is recycled back to the Distillation EDC purification unit,hydrogen chloride,0.48,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),HCl is recycled back to the EDC fluid-bed reactor unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,CD0045,CD0142,CD0352,0,0,0,0,0,0,0,0,0,0,CD0045,CD0149,CD0001,0,0,0,0,0,0,0,0,0
TC0048,s-PVC production,2018,"Suspension polymerisation reactor, stripping column, fluidised bed drying, flash drying. Reactor that polymerises VCM in PVC in the presence of water to a sludge with 44wt% water and subsequent drying steps. The reactor conversion efficiency of VCM to PVC is 85%.",PVC,kt,kt PVC/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,water,1.55,kt,0,0,Personal communication Shin-Etsu (25-02-2019),0,VCM,1,kt,0,0,Personal communication Shin-Etsu (25-02-2019),The overall conversion of VCM to PVC goes with little losses. Only 0.001-0.002% VCM is lost in the process.,electricity,1740,GJ,0,0,Energy Flow Analysis in Semeijn and Schure (2019),0,steam (low pressure - 1-9 bar),1590,GJ,0,0,Energy Flow Analysis in Semeijn and Schure (2019),LP steam is consumed by the steam stripping to recover unconverted VCM,steam (medium pressure - 10-19 bar),800,GJ,0,0,Energy Flow Analysis in Semeijn and Schure (2019),MP steam is consumed by the drying equipment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PVC,1,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),0,water,1.55,kt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,CD0053,CD0010,CD0045,CD0030,CD0005,CD0142,0,0,0,0,0,0,0,CD0053,CD0010,0,0,0,0,0,0,0,0,0,0
TC0049,Hydrogen furnace for EDC cracking,2030,Thermal cracking furnaces that cracks EDC in VCM. Hydrogen gas is burned to supply the heat of reaction and to bring the reactants to the required reaction temperature of 500ᵒC. The conversion efficiency of EDC to VCM is 55%. ,EDC cracking gas,kt,MWth,2,MEUR2017,1.6,2.4,0,"Assumption 10 MW furnace cost is approx 15 MEUR, scaled up to 20 MW furnace with scaling factor 0.67, per MW, added to retrofit costs of hydrogen burness",0.8,MEUR2017,0.4,1.2,VNPI (2018) CO2 reductie roadmap van de Nederlandse raffinaderijen.,"Estimation includes costs for the infrastructure for hydrogen transport, hydrogen compressor, replacement of natural gas burners. Does not include NOx emission reduction technology. Scaled from 10 MW furnace size to 20 MW furnace size cost with factor 0.67",0.04,MEUR2017,0.032,0.048,VNPI (2018) CO2 reductie roadmap van de Nederlandse raffinaderijen.,2% of CAPEX assumed,30,yr,20,50,Assumption,Assumed numbers for traditional cracking furnaces. ,hydrogen (gas),0.263,kt,0,0,"Semeijn V.P. and Schure K.M. (2019), Decarbonisation options for the Dutch PVC industry, PBL and TNO Energy Transition.",Calculated using the LHV of hydrogen of 120 MJ/kg. Heat requirement from the furnaces is 2.5 PJ/yr at full load. 2500 [TJ/yr] / 0.12 [TJ/ton] at 80MWth,EDC_pure,43.2,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),0,steam (high pressure - 20-30 bar),2590,GJ,0,0,Energy Flow Analysis in Semeijn and Schure (2019),0,electricity,5620,GJ,0,0,Energy Flow Analysis in Semeijn and Schure (2019),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDC cracking gas,43.2,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),"The EDC cracking gas contains by weight% 32% VCM, 52% EDC, 16% HCl.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kt,0,0,0,Emissions are 0 assuming that zero-carbon hydrogen is used for burning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Element Energy (2019) Conversion of Industrial Heating Equipment to Hydrogen,0,CD0352,CD0003,CD0145,CD0143,CD0030,0,0,0,0,0,0,0,0,CD0352,0,0,0,0,0,0,0,0,0,0,0
TC0050,Electric furnace for EDC cracking,2040,Electrification of the cracking furnace,EDC cracking gas,kt,MWth,3.4,MEUR2017,2.8,4,VNPI (2018) CO2 reductie roadmap van de Nederlandse raffinaderijen,"Estimation includes costs for infrastructure, installation of a new electric furnace and additional project costs.",0,0,0,0,0,0,0.068,MEUR2017,0.056,0.08,VNPI (2018) CO2 reductie roadmap van de Nederlandse raffinaderijen.,2% of CAPEX assumed,30,yr,20,50,Assumption,Assumed numbers for traditional cracking furnaces. ,electricity,40700,GJ,0,0,"Semeijn V.P. and Schure K.M. (2019), Decarbonisation options for the Dutch PVC industry, PBL and TNO Energy Transition.",Calculation assumes a 90% efficiency of the furnace.,EDC_pure,43.2,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),0,steam (high pressure - 20-30 bar),2590,GJ,0,0,Energy Flow Analysis in Semeijn and Schure (2019),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDC cracking gas,43.2,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),"The EDC cracking gas contains by weight% 32% VCM, 52% EDC, 16% HCl.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kt,0,0,0,"Direct CO2 emissions are zero, however, the source of the electricity used should be assessed in order to consider this technology as a decarbonisation option for the sector. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,https://www.iea.org/articles/etp-clean-energy-technology-guide,TRL for a generic electric furnace for heating purposes. ,CD0352,CD0030,CD0145,CD0143,0,0,0,0,0,0,0,0,0,CD0352,0,0,0,0,0,0,0,0,0,0,0
TC0051,Gas-liquid contact column fed with bio-ethylene,2025,ethylene input is replaced by bio-ethylene produced from bio-ethanol,EDC_DC,kt,kt EDC_DC/yr,0,0,0,0,0,0,0,0,0,0,0,"Assumed that the bio-ethylene is readily available from the market. Furthermore, as bio-ethylene and ethylene are exactly the same chemicals, no modifications to the existing equipment is needed. Therefore, there is no CAPEX involved. However, it is uncertain when this would be a viable option as the market price for bio-ethylene is significantly higher than fossil-based ethylene. We assume that by 2025 bio-ethylene is market competitive.",0,0,0,0,0,0,0,0,0,0,0,There is no lifetime involved with this option. ,steam (medium pressure - 10-19 bar),260,GJ,0,0,"Semeijn V.P. and Schure K.M. (2019), Decarbonisation options for the Dutch PVC industry, PBL and TNO Energy Transition.",0,electricity,110,GJ,0,0,Energy Flow Analysis in Semeijn and Schure (2019),0,bio-ethylene,0.28,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),Direct substitute for ethylene,hydrogen chloride,0.72,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDC_DC,1,kt,0,0,Mass Flow Analysis in Semeijn and Schure (2019),EDC_DC contains by weight 1% impurities. ,water (30-60C),2200,GJ,0,0,Energy Flow Analysis in Semeijn and Schure (2019),Direct chlorination reaction is exothermic (-218 kJ/mol).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,CD0147,CD0142,CD0030,CD0152,CD0001,0,0,0,0,0,0,0,0,CD0147,CD0013,0,0,0,0,0,0,0,0,0,0
